time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2019-06-11 05:00:00+00:00,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.092814328,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.043143353,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454,0.05174454
2019-06-11 05:30:00+00:00,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.038159581,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.097329979,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866,0.062611866
2019-06-11 06:00:00+00:00,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.211355167,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.129184685,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168,0.092373168
2019-06-11 06:30:00+00:00,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.625226456,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.076644873,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227,0.101229227
2019-06-11 07:00:00+00:00,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.08603005,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.079828471,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281,0.118353281
2019-06-11 07:30:00+00:00,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.061263421,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.122949135,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295,0.188256295
2019-06-11 08:00:00+00:00,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.336315291,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.110608428,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329,0.178274329
2019-06-11 08:30:00+00:00,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.388400074,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.077851325,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503,0.196864503
2019-06-11 09:00:00+00:00,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.713287995,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.078065748,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894,0.146814894
2019-06-11 09:30:00+00:00,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.883655895,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,0.077558681,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748,1.064195748
2019-06-11 10:00:00+00:00,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.903129841,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.084350893,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526,0.420267526
2019-06-11 10:30:00+00:00,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.507349752,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.136972051,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592,0.216946592
